I,J,K,DL,RMIN,RMAX,"E""corr","deltaE""IJK",corr/uncorr,dDIJK*VIJK,Gsol,tot
65,38,26,C1,1.32,2.41,-695.4524215,0.00000079,0.00000097,-0.00000111,0,0
65,39,18,C1,1.05,2.19,-695.4548975,-0.00000082,-0.00000049,0.00000054,0,0
65,39,22,C1,1.05,1.86,-695.454727,0.00000048,0.00000115,-0.00000139,0,-0.001
65,41,21,C1,2.09,2.16,-695.4546808,-0.00000074,-0.00000086,0.000001,0,0
65,42,21,C1,2.16,2.19,-695.4532441,0.00000064,0.00000074,-0.00000085,0,0
65,42,22,C1,1.05,2.09,-695.4545408,0.00000225,0.00000281,-0.00000325,0,-0.001
65,42,26,C1,1.13,2.41,-695.4555775,0.00000038,0.00000063,-0.00000075,0,0
65,43,22,C1,1.05,2.19,-695.4541713,-0.00000114,-0.00000104,0.0000012,0,0
65,43,26,C1,1.86,2.41,-695.4526562,-0.00000003,-0.00000003,0.00000003,0,0
65,46,26,C1,2.09,2.41,-695.4533984,0.00000016,0.0000002,-0.00000022,0,0
65,47,26,C1,2.19,2.41,-695.4528769,-0.00000021,-0.00000024,0.00000027,0,0
66,2,1,C1,1.07,2.19,-695.460531,-0.00002273,-0.00002631,0.00003142,0,0.005
66,3,2,C1,1.07,1.07,-695.4656532,0.00001464,0.0000962,-0.00011545,0,-0.063
66,4,3,C1,1.07,2.19,-695.4607101,0.000004,0.00000705,-0.00000754,0,-0.002
66,6,1,C1,1.07,2.32,-695.4592317,-0.00000375,-0.00000307,0.0000035,0,0
66,6,2,C1,1.07,1.07,-695.4689627,-0.00012032,-0.00000811,-0.00000193,0,-0.077
66,6,3,C1,1.07,1.07,-695.4642988,-0.00010804,-0.00012044,0.00013696,0,0.018
66,6,5,C1,1.07,2.19,-695.4590924,0.00001287,0.00001663,-0.00001932,0,-0.004
66,7,2,C1,1.07,1.07,-695.4646382,-0.00011836,-0.00005331,0.0000835,0,-0.022
66,7,3,C1,1.07,1.07,-695.4687069,-0.00008387,0.00002548,-0.0000465,0,-0.082
66,7,6,C1,1.07,1.07,-695.4634117,0.00003441,0.00011488,-0.0001405,0,-0.067
66,8,3,C1,1.07,2.32,-695.4599564,-0.0000031,-0.00000249,0.00000283,0,0
66,8,7,C1,1.07,2.19,-695.459052,-0.00001479,-0.00001712,0.00001974,0,0.003
66,10,2,C1,1.07,2.33,-695.4591721,0.00000478,0.00000582,-0.00000698,0,-0.001
66,10,3,C1,1.07,2.33,-695.4589211,-0.00000452,-0.00000521,0.00000592,0,0.001
66,10,5,C1,2.32,2.33,-695.4535844,-0.00000026,-0.00000028,0.00000032,0,0
66,10,6,C1,1.07,1.18,-695.4622061,-0.00007677,-0.00001436,0.00002118,0,-0.035
66,10,7,C1,1.07,2.33,-695.457766,0.00000373,0.00000581,-0.0000066,0,-0.002
66,10,9,C1,2.19,2.33,-695.4537793,-0.00000025,-0.00000027,0.0000003,0,0
66,11,2,C1,1.07,2.33,-695.4590862,-0.00000361,-0.00000257,0.00000309,0,0
66,11,3,C1,1.07,2.33,-695.4589865,0.00000517,0.00000645,-0.00000721,0,-0.001
66,11,6,C1,1.07,2.32,-695.4579882,0.00000186,0.00000343,-0.00000397,0,-0.001
66,11,7,C1,1.07,1.18,-695.4621342,-0.00003278,-0.00002828,0.00003087,0,-0.001
66,11,10,C1,2.19,2.33,-695.4527432,0.0000006,0.00000074,-0.00000082,0,0
66,12,7,C1,1.07,2.32,-695.4589014,0.00000142,0.00000186,-0.00000183,0,0
66,12,11,C1,2.19,2.33,-695.4537033,-0.00000026,-0.00000033,0.00000036,0,0
66,14,10,C1,1.18,2.33,-695.4576698,-0.00000106,-0.00000064,0.00000075,0,0
66,15,10,C1,2.32,2.33,-695.4533808,0.00000017,0.00000019,-0.00000022,0,0
66,15,11,C1,1.18,2.33,-695.4576728,0.00000073,0.00000076,-0.00000098,0,0
66,16,11,C1,2.32,2.33,-695.4539209,-0.00000021,-0.00000026,0.00000031,0,0
66,18,1,C1,1.86,2.16,-695.455026,0.00000143,0.00000177,-0.00000213,0,0
66,18,2,C1,1.07,1.13,-695.4633887,-0.00004136,-0.00000211,0.00001959,0,-0.014
66,18,3,C1,1.07,2.16,-695.4596292,0.00000153,0.00000419,-0.00000425,0,-0.002
66,18,6,C1,1.07,1.32,-695.4588643,-0.00003367,-0.00002603,0.00004439,0,0.007
66,18,7,C1,1.07,2.16,-695.4585896,-0.0000026,-0.00000121,0.00000011,0,-0.002
66,18,10,C1,2.16,2.33,-695.4532279,-0.00000093,-0.00000106,0.00000128,0,0
66,18,11,C1,2.16,2.33,-695.453218,0.00000051,0.0000006,-0.0000007,0,0
66,18,17,C1,2.16,2.19,-695.4545291,0.00000004,0.00000002,-0.00000013,0,0
66,19,2,C1,1.05,1.07,-695.4622939,-0.00002905,0.0000008,0.00003015,0,0.001
66,19,3,C1,1.05,1.07,-695.4651382,-0.00005886,0.00006202,0.0000554,0,-0.002
66,19,6,C1,1.05,1.07,-695.460581,0.00000396,0.00002307,-0.00002189,0,-0.011
66,19,7,C1,1.05,1.07,-695.4606632,0.00005569,0.00006987,-0.00002941,0,0.016
66,19,10,C1,1.05,2.33,-695.4551569,-0.00000023,-0.00000012,0.00000014,0,0
66,19,11,C1,1.05,2.33,-695.4551496,-0.00000039,-0.00000005,0.00000004,0,0
66,19,18,C1,1.05,2.16,-695.4560172,-0.00000116,0.00000115,-0.00000149,0,-0.002
66,20,3,C1,1.07,1.86,-695.4609847,-0.0000083,-0.00000469,0.00000561,0,-0.002
66,20,19,C1,1.05,2.19,-695.4568764,-0.00000033,0.00000066,-0.00000076,0,-0.001
66,22,1,C1,2.16,2.19,-695.4535909,-0.00000144,-0.00000165,0.00000194,0,0
66,22,2,C1,1.07,2.09,-695.4593981,-0.00000101,0.00000436,-0.00000746,0,-0.005
66,22,3,C1,1.07,2.16,-695.458763,-0.00000752,-0.00000844,0.0000097,0,0.001
66,22,5,C1,1.86,2.16,-695.4538878,-0.00000001,0.00000016,-0.00000019,0,0
66,22,6,C1,1.07,1.13,-695.4612811,-0.00007833,0.00000527,0.00003085,0,-0.03
66,22,7,C1,1.07,2.16,-695.4577291,0.00001163,0.00001483,-0.00001754,0,-0.004
66,22,10,C1,1.32,2.16,-695.4526352,0.00000096,0.00000153,-0.00000169,0,0
66,22,11,C1,2.16,2.33,-695.4524175,0.00000006,0.00000007,-0.00000009,0,0
66,22,17,C1,2.16,2.32,-695.4536358,0.00000032,0.00000038,-0.0000005,0,0
66,22,18,C1,1.18,2.16,-695.4574615,-0.00000163,0.00000129,-0.00000261,0,-0.003
66,22,19,C1,1.05,2.16,-695.4549178,-0.00000121,0.00000002,-0.00000027,0,-0.001
66,22,21,C1,2.16,2.19,-695.4534258,0.00000136,0.00000161,-0.00000187,0,0
66,23,2,C1,1.05,1.07,-695.4608884,-0.00002237,0.00000956,-0.00002522,0,-0.03
66,23,3,C1,1.05,1.07,-695.4611523,0.0000115,0.00004785,-0.00004785,0,-0.023
66,23,6,C1,1.05,1.07,-695.4602051,0.00002979,0.00009991,-0.00005684,0,-0.017
66,23,7,C1,1.05,1.07,-695.4631503,-0.00002013,-0.00004053,0.00010378,0,0.052
66,23,10,C1,1.05,2.33,-695.4544122,-0.00000111,-0.00000033,0.00000032,0,0
66,23,11,C1,1.05,1.32,-695.4546031,-0.00001066,-0.00000361,0.00000391,0,-0.004
66,23,18,C1,1.05,2.16,-695.4551379,-0.00000333,-0.00000135,0.00000206,0,-0.001
66,23,19,C1,1.05,1.05,-695.4612647,0.00007269,0.00008023,-0.00001965,0,0.033
66,23,22,C1,1.05,2.16,-695.4544563,-0.00001907,-0.00001822,0.00001867,0,0
66,24,3,C1,1.07,2.19,-695.4596988,-0.00000963,-0.00001015,0.00001168,0,0.001
66,24,7,C1,1.07,1.86,-695.4592218,0.00000427,0.00000658,-0.00000838,0,-0.003
66,24,19,C1,1.05,2.32,-695.45607,0.00000117,0.00000174,-0.00000213,0,-0.001
66,24,23,C1,1.05,2.19,-695.455413,0.00000193,0.00000243,-0.00000265,0,0
66,26,6,C1,1.07,2.09,-695.4580571,-0.00000632,-0.00000338,0.00000363,0,-0.002
66,26,10,C1,1.13,2.33,-695.4557794,-0.00000095,-0.00000006,-0.00000003,0,-0.001
66,26,22,C1,1.18,2.16,-695.4564521,-0.00000251,-0.00000174,0.00000187,0,0
66,27,2,C1,1.07,2.41,-695.458846,0.00000042,0.00000115,-0.00000125,0,-0.001
66,27,3,C1,1.07,2.41,-695.4587175,0.00000651,0.00000807,-0.00000922,0,-0.002
66,27,6,C1,1.07,2.19,-695.4576203,-0.00000115,-0.00000104,0.00000118,0,0
66,27,7,C1,1.07,2.09,-695.4579861,-0.00002171,-0.00002478,0.0000284,0,0.004
66,27,10,C1,1.86,2.33,-695.4527988,0.00000012,0.0000002,-0.00000021,0,0
66,27,11,C1,1.13,2.33,-695.4557323,-0.00000048,0.00000019,-0.00000013,0,0
66,27,15,C1,1.32,2.41,-695.453283,-0.00000043,-0.00000048,0.00000055,0,0
66,27,18,C1,2.16,2.41,-695.4529623,0.00000053,0.00000061,-0.00000073,0,0
66,27,19,C1,1.05,2.41,-695.4549783,-0.0000012,-0.000001,0.00000103,0,0
66,27,22,C1,2.16,2.32,-695.4522538,-0.00000059,-0.0000007,0.00000091,0,0
66,27,23,C1,1.05,1.18,-695.4583549,-0.0000037,0.00000938,-0.00000912,0,-0.008
66,27,26,C1,2.19,2.41,-695.4523185,-0.00000112,-0.00000131,0.00000152,0,0
66,28,7,C1,1.07,2.19,-695.4586409,0.0000096,0.00001169,-0.00001379,0,-0.003
66,28,11,C1,1.86,2.33,-695.4538789,-0.00000036,-0.0000004,0.00000044,0,0
66,28,23,C1,1.05,2.32,-695.4552793,-0.00000036,-0.0000003,0.00000033,0,0
66,28,27,C1,2.19,2.41,-695.4533397,0.00000057,0.00000066,-0.00000074,0,0
66,30,10,C1,2.09,2.33,-695.4535599,-0.00000012,-0.0000001,0.00000015,0,0
66,31,10,C1,2.19,2.33,-695.4530289,-0.00000028,-0.00000031,0.00000035,0,0
66,31,11,C1,2.09,2.33,-695.4535137,0.00000009,0.00000008,-0.00000014,0,0
66,31,27,C1,1.18,2.41,-695.4572219,0.00000004,0.00000033,-0.00000027,0,0
66,32,11,C1,2.19,2.33,-695.4536196,0.00000031,0.00000037,-0.00000043,0,0
66,32,27,C1,2.32,2.41,-695.4535207,-0.00000005,-0.00000006,0.00000006,0,0
66,34,18,C1,1.13,2.16,-695.4573559,-0.00000305,-0.00000364,0.00000442,0,0.001
66,34,22,C1,1.32,2.16,-695.4532139,-0.00000028,-0.00000027,0.00000023,0,0
66,35,18,C1,1.86,2.16,-695.4544177,-0.00000114,-0.00000131,0.00000152,0,0
66,35,19,C1,1.05,1.13,-695.4593342,0.00000563,0.00001473,-0.00001753,0,-0.007
66,35,23,C1,1.05,1.32,-695.4552436,0.00000041,0.00000481,-0.00000525,0,-0.003
66,36,19,C1,1.05,1.86,-695.4572208,-0.00000053,0.00000062,-0.00000071,0,-0.001
66,38,18,C1,2.09,2.16,-695.4534175,-0.00000089,-0.00000106,0.00000125,0,0
66,38,22,C1,1.13,2.16,-695.4556106,-0.00000127,-0.00000078,0.00000091,0,0
66,39,18,C1,2.16,2.19,-695.4529697,0.00000058,0.00000067,-0.00000071,0,0
66,39,19,C1,1.05,2.09,-695.455368,0.0000016,0.00000229,-0.00000308,0,-0.001
66,39,22,C1,1.86,2.16,-695.4527225,-0.00000192,-0.00000218,0.00000269,0,0
66,39,23,C1,1.05,1.13,-695.4576063,-0.00000526,0.00000724,-0.00000686,0,-0.008
66,39,27,C1,1.32,2.41,-695.452337,0.00000078,0.00000096,-0.0000011,0,0
66,40,19,C1,1.05,2.19,-695.4559121,-0.00000041,-0.00000009,0.00000002,0,0
66,40,23,C1,1.05,1.86,-695.4557131,-0.00000006,0.00000059,-0.00000071,0,0
66,42,22,C1,2.09,2.16,-695.4525104,-0.00000062,-0.00000073,0.00000085,0,0
66,43,22,C1,2.16,2.19,-695.4521283,0.00000066,0.00000075,-0.00000087,0,0
66,43,23,C1,1.05,2.09,-695.4544584,0.00000223,0.00000279,-0.00000323,0,-0.001
66,43,27,C1,1.13,2.41,-695.4554928,0.00000038,0.00000062,-0.00000075,0,0
66,44,23,C1,1.05,2.19,-695.4551364,-0.00000134,-0.00000127,0.00000149,0,0
66,44,27,C1,1.86,2.41,-695.4536297,-0.00000012,-0.00000014,0.00000016,0,0
66,47,27,C1,2.09,2.41,-695.4532695,0.00000016,0.00000019,-0.00000021,0,0
66,48,27,C1,2.19,2.41,-695.4533905,-0.00000019,-0.00000022,0.00000026,0,0
66,65,1,C1,1.07,2.19,-695.4601244,0.0000152,0.00001916,-0.00002266,0,-0.005
66,65,2,C1,1.07,1.07,-695.4653749,0.00002682,0.00010378,-0.00012521,0,-0.062
66,65,3,C1,1.07,2.19,-695.4594823,-0.00001093,-0.00001266,0.00001411,0,0.002
66,65,5,C1,1.07,2.19,-695.459357,-0.00001895,-0.00002199,0.00002595,0,0.004
66,65,6,C1,1.07,1.07,-695.4638441,0.00002769,0.00010811,-0.00013222,0,-0.066
66,65,7,C1,1.07,2.19,-695.4583871,0.00000962,0.00001319,-0.00001487,0,-0.003
66,65,9,C1,2.19,2.33,-695.4542228,-0.00000051,-0.00000059,0.00000067,0,0
66,65,10,C1,2.19,2.33,-695.45321,0.00000095,0.00000112,-0.0000013,0,0
66,65,11,C1,2.19,2.33,-695.4530908,-0.00000038,-0.00000043,0.00000049,0,0
66,65,17,C1,2.16,2.19,-695.4543655,0.00000141,0.00000167,-0.00000188,0,0
66,65,18,C1,1.05,2.16,-695.4558053,-0.00001745,-0.00001642,0.00001633,0,-0.001
66,65,19,C1,1.05,2.19,-695.455731,0.00000112,0.00000155,-0.00000167,0,0
66,65,21,C1,2.16,2.19,-695.4539752,-0.00000067,-0.00000079,0.00000096,0,0
66,65,22,C1,1.05,2.16,-695.4550069,-0.00000161,0.0000002,-0.0000005,0,-0.001
66,65,23,C1,1.05,2.19,-695.454915,0.00000133,0.00000243,-0.00000304,0,-0.001
66,65,26,C1,2.19,2.41,-695.4528829,0.00000106,0.00000122,-0.00000141,0,0
66,65,27,C1,2.19,2.41,-695.4528534,-0.00000075,-0.00000088,0.00000101,0,0
67,3,2,C1,1.07,2.19,-695.4600584,-0.00002381,-0.00002758,0.00003303,0,0.006
67,4,3,C1,1.07,1.07,-695.466479,0.00001452,0.00009568,-0.00011406,0,-0.062
67,7,2,C1,1.07,2.32,-695.4587711,-0.0000041,-0.00000341,0.00000399,0,0
67,7,3,C1,1.07,1.07,-695.4690961,-0.00012081,-0.00000851,-0.00000064,0,-0.076
67,7,4,C1,1.07,1.07,-695.4651356,-0.00010982,-0.00012247,0.00013982,0,0.019
67,7,6,C1,1.07,2.19,-695.4580967,0.00001223,0.00001595,-0.00001841,0,-0.004
67,8,3,C1,1.07,1.07,-695.4657915,-0.00011603,-0.00005083,0.00008092,0,-0.022
67,8,4,C1,1.07,1.07,-695.4702709,-0.00007313,0.00003969,-0.00006505,0,-0.087
67,8,7,C1,1.07,1.07,-695.4646121,0.00002763,0.00010671,-0.00013026,0,-0.064
67,11,3,C1,1.07,2.33,-695.4592738,0.00000456,0.00000557,-0.00000665,0,-0.001
67,11,4,C1,1.07,2.33,-695.4597189,-0.00000436,-0.00000504,0.00000572,0,0.001
67,11,6,C1,2.32,2.33,-695.4525876,-0.00000024,-0.00000028,0.00000032,0,0
67,11,7,C1,1.07,1.18,-695.4623457,-0.00007716,-0.00001464,0.00002166,0,-0.035
67,11,8,C1,1.07,2.33,-695.4589245,0.00000296,0.00000491,-0.00000546,0,-0.002
67,11,10,C1,2.19,2.33,-695.4527236,-0.00000032,-0.00000036,0.00000041,0,0
67,12,3,C1,1.07,2.33,-695.4602389,-0.00000257,-0.00000151,0.00000179,0,0
67,12,4,C1,1.07,2.33,-695.4608304,0.00000604,0.0000075,-0.00000842,0,-0.001
67,12,7,C1,1.07,2.32,-695.4591812,0.00000037,0.0000019,-0.00000195,0,-0.001
67,12,8,C1,1.07,1.18,-695.4641338,-0.00004382,-0.00004081,0.00004706,0,0.002
67,12,11,C1,2.19,2.33,-695.4539157,0.00000062,0.00000075,-0.00000086,0,0
67,15,11,C1,1.18,2.33,-695.4577645,-0.00000108,-0.00000066,0.00000079,0,0
67,16,11,C1,2.32,2.33,-695.4540046,0.00000016,0.00000017,-0.0000002,0,0
67,16,12,C1,1.18,2.33,-695.4590874,0.00000012,0.00000005,-0.00000014,0,0
67,19,2,C1,1.86,2.16,-695.4545654,0.00000145,0.00000179,-0.00000216,0,0
67,19,3,C1,1.07,1.13,-695.4635279,-0.0000415,-0.00000225,0.00001968,0,-0.014
67,19,4,C1,1.07,2.16,-695.4604763,0.00000181,0.00000449,-0.00000466,0,-0.002
67,19,7,C1,1.07,1.32,-695.4590393,-0.00003293,-0.00002523,0.00004342,0,0.007
67,19,8,C1,1.07,2.16,-695.4597877,-0.00000191,-0.00000042,-0.00000099,0,-0.002
67,19,11,C1,2.16,2.33,-695.4533721,-0.00000089,-0.00000103,0.00000124,0,0
67,19,12,C1,2.16,2.33,-695.4544161,0.00000051,0.00000059,-0.00000069,0,0
67,19,18,C1,2.16,2.19,-695.4540985,-0.00000013,-0.00000017,0.0000001,0,0
67,20,3,C1,1.05,1.07,-695.4632355,-0.00003453,-0.0000048,0.00003776,0,0.002
67,20,4,C1,1.05,1.07,-695.4669459,-0.00007152,0.00004691,0.00007368,0,0.001
67,20,7,C1,1.05,1.07,-695.4615555,0.00000995,0.00002998,-0.00003091,0,-0.013
67,20,8,C1,1.05,1.07,-695.4626621,0.00005388,0.00006749,-0.00002546,0,0.018
67,20,11,C1,1.05,2.33,-695.4561034,0,0.00000013,-0.00000017,0,0
67,20,12,C1,1.05,2.33,-695.4571515,-0.00000103,-0.0000007,0.00000086,0,0
67,20,19,C1,1.05,2.16,-695.4570379,-0.00000206,0.00000011,-0.00000016,0,-0.001
67,23,2,C1,2.16,2.19,-695.4530835,-0.00000139,-0.00000159,0.00000186,0,0
67,23,3,C1,1.07,2.09,-695.4594862,-0.00000122,0.00000405,-0.00000713,0,-0.005
67,23,4,C1,1.07,2.16,-695.459552,-0.00000677,-0.00000762,0.00000863,0,0.001
67,23,6,C1,1.86,2.16,-695.4528664,0.00000021,0.0000004,-0.00000048,0,0
67,23,7,C1,1.07,1.13,-695.4614103,-0.00007858,0.00000492,0.00003151,0,-0.03
67,23,8,C1,1.07,2.16,-695.4588807,0.00001199,0.00001531,-0.00001814,0,-0.004
67,23,11,C1,1.32,2.16,-695.4527276,0.00000097,0.00000153,-0.00000168,0,0
67,23,12,C1,2.16,2.33,-695.453569,0.00000017,0.00000019,-0.00000027,0,0
67,23,18,C1,2.16,2.32,-695.4531306,0.00000033,0.00000039,-0.0000005,0,0
67,23,19,C1,1.18,2.16,-695.4575955,-0.00000162,0.00000128,-0.00000261,0,-0.003
67,23,20,C1,1.05,2.16,-695.4558576,-0.00000119,-0.00000001,-0.00000022,0,-0.001
67,23,22,C1,2.16,2.19,-695.4524537,0.00000145,0.0000017,-0.00000196,0,0
67,24,3,C1,1.05,1.07,-695.4620464,-0.00002342,0.00000856,-0.0000241,0,-0.03
67,24,4,C1,1.05,1.07,-695.4629777,0.00001318,0.00005057,-0.00005061,0,-0.023
67,24,7,C1,1.05,1.07,-695.4614097,0.0000306,0.00010014,-0.00005686,0,-0.016
67,24,8,C1,1.05,1.07,-695.4655023,-0.00001726,-0.00003714,0.00010142,0,0.053
67,24,11,C1,1.05,2.33,-695.4555856,-0.00000136,-0.00000062,0.0000007,0,0
67,24,12,C1,1.05,1.32,-695.4568147,-0.00001024,-0.00000301,0.00000332,0,-0.004
67,24,19,C1,1.05,2.16,-695.4563431,-0.00000281,-0.00000081,0.00000127,0,-0.001
67,24,20,C1,1.05,1.05,-695.4629871,0.00007451,0.00008065,-0.00002781,0,0.029
67,24,23,C1,1.05,2.16,-695.4556167,-0.00001858,-0.00001768,0.00001806,0,0
67,27,7,C1,1.07,2.09,-695.4581869,-0.00000639,-0.00000344,0.00000375,0,-0.002
67,27,11,C1,1.13,2.33,-695.4558834,-0.00000094,-0.00000005,-0.00000004,0,-0.001
67,27,23,C1,1.18,2.16,-695.4565386,-0.00000242,-0.00000161,0.0000017,0,0
67,28,3,C1,1.07,2.41,-695.4599731,0.00000043,0.00000119,-0.00000121,0,0
67,28,4,C1,1.07,2.41,-695.4605399,0.00000689,0.00000856,-0.0000098,0,-0.002
67,28,7,C1,1.07,2.19,-695.4587817,-0.00000176,-0.00000167,0.00000209,0,0
67,28,8,C1,1.07,2.09,-695.460167,-0.00002124,-0.00002417,0.00002754,0,0.004
67,28,11,C1,1.86,2.33,-695.4539426,-0.00000006,0,0.00000002,0,0
67,28,12,C1,1.13,2.33,-695.458055,0.00000057,0.00000141,-0.00000162,0,-0.001
67,28,16,C1,1.32,2.41,-695.4549246,-0.00000033,-0.00000037,0.0000004,0,0
67,28,19,C1,2.16,2.41,-695.4541337,0.00000053,0.00000062,-0.00000077,0,0
67,28,20,C1,1.05,2.41,-695.4569461,-0.00000142,-0.00000121,0.00000129,0,0
67,28,23,C1,2.16,2.32,-695.4533777,-0.00000046,-0.00000055,0.00000073,0,0
67,28,24,C1,1.05,1.18,-695.4603224,-0.00000295,0.00001041,-0.00000967,0,-0.008
67,28,27,C1,2.19,2.41,-695.4534543,-0.00000102,-0.0000012,0.00000138,0,0
67,31,11,C1,2.09,2.33,-695.4536203,-0.00000013,-0.00000011,0.00000015,0,0
67,32,11,C1,2.19,2.33,-695.4537005,-0.00000032,-0.00000036,0.00000041,0,0
67,32,12,C1,2.09,2.33,-695.455187,-0.00000002,-0.00000006,0.00000002,0,0
67,32,28,C1,1.18,2.41,-695.4586343,0.0000002,0.00000051,-0.0000005,0,0
67,35,19,C1,1.13,2.16,-695.4575328,-0.00000299,-0.00000356,0.00000429,0,0.001
67,35,23,C1,1.32,2.16,-695.4533483,-0.00000025,-0.00000025,0.0000002,0,0
67,36,19,C1,1.86,2.16,-695.4554597,-0.00000133,-0.00000153,0.00000183,0,0
67,36,20,C1,1.05,1.13,-695.461345,0.00000202,0.00001096,-0.00001248,0,-0.007
67,36,24,C1,1.05,1.32,-695.4573057,0.0000017,0.00000619,-0.00000729,0,-0.004
67,39,19,C1,2.09,2.16,-695.4535511,-0.00000083,-0.00000099,0.00000116,0,0
67,39,23,C1,1.13,2.16,-695.455697,-0.0000013,-0.00000081,0.00000093,0,0
67,40,19,C1,2.16,2.19,-695.4541532,0.00000056,0.00000064,-0.00000068,0,0
67,40,20,C1,1.05,2.09,-695.4573292,0.00000226,0.00000286,-0.00000387,0,-0.001
67,40,23,C1,1.86,2.16,-695.4538708,-0.00000172,-0.00000196,0.00000241,0,0
67,40,24,C1,1.05,1.13,-695.4599551,-0.00000538,0.00000682,-0.00000636,0,-0.007
67,40,28,C1,1.32,2.41,-695.4545038,0.00000102,0.00000125,-0.00000148,0,0
67,43,23,C1,2.09,2.16,-695.4525961,-0.00000058,-0.0000007,0.0000008,0,0
67,44,23,C1,2.16,2.19,-695.4532583,0.00000072,0.00000082,-0.00000094,0,0
67,44,24,C1,1.05,2.09,-695.4566611,0.00000195,0.00000243,-0.00000278,0,-0.001
67,44,28,C1,1.13,2.41,-695.457802,0.00000037,0.00000061,-0.00000074,0,0
67,48,28,C1,2.09,2.41,-695.4549427,0.00000015,0.00000017,-0.00000019,0,0
67,66,2,C1,1.07,2.19,-695.4596646,0.00001497,0.00001893,-0.00002237,0,-0.005
67,66,3,C1,1.07,1.07,-695.465344,0.00002515,0.00010222,-0.00012348,0,-0.062
67,66,4,C1,1.07,2.19,-695.4601915,-0.00001163,-0.00001349,0.00001516,0,0.002
67,66,6,C1,1.07,2.19,-695.4584619,-0.00001809,-0.00002095,0.0000246,0,0.004
67,66,7,C1,1.07,1.07,-695.4639209,0.0000276,0.00010762,-0.00013161,0,-0.065
67,66,8,C1,1.07,2.19,-695.4594606,0.00000898,0.00001244,-0.00001391,0,-0.003
67,66,10,C1,2.19,2.33,-695.4530998,-0.00000052,-0.00000062,0.00000072,0,0
67,66,11,C1,2.19,2.33,-695.4532239,0.00000087,0.00000103,-0.00000119,0,0
67,66,12,C1,2.19,2.33,-695.4541663,-0.00000043,-0.0000005,0.00000058,0,0
67,66,18,C1,2.16,2.19,-695.4537856,0.0000016,0.00000188,-0.00000217,0,0
67,66,19,C1,1.05,2.16,-695.4558554,-0.00001707,-0.00001602,0.00001585,0,-0.001
67,66,20,C1,1.05,2.19,-695.4565836,0.00000189,0.00000241,-0.00000274,0,-0.001
67,66,22,C1,2.16,2.19,-695.4529459,-0.00000035,-0.00000042,0.00000049,0,0
67,66,23,C1,1.05,2.16,-695.4550117,-0.00000176,0,-0.00000025,0,-0.001
67,66,24,C1,1.05,2.19,-695.4559984,0.00000116,0.00000223,-0.0000028,0,-0.001
67,66,27,C1,2.19,2.41,-695.4528892,0.000001,0.00000116,-0.00000133,0,0
67,66,28,C1,2.19,2.41,-695.4539034,-0.00000085,-0.00000098,0.00000115,0,0
67,66,65,C1,2.19,2.19,-695.45365,-0.00000177,-0.0000021,0.0000024,0,0
68,2,1,C1,2.19,2.33,-695.4544367,0.00000115,0.00000133,-0.0000016,0,0
68,3,2,C1,2.19,2.33,-695.4538032,-0.00000056,-0.00000064,0.00000069,0,0
68,5,1,C1,1.07,1.18,-695.4642866,-0.00001504,-0.00000744,0.00000402,0,-0.007
68,5,2,C1,1.07,2.33,-695.4594972,-0.00000024,0.00000107,-0.000001,0,-0.001
68,6,1,C1,1.07,2.32,-695.4590488,0.00000294,0.00000455,-0.00000581,0,-0.002
68,6,2,C1,1.07,1.18,-695.4628084,-0.00007453,-0.00001201,0.00001583,0,-0.037
68,6,5,C1,1.07,1.07,-695.4644802,0.00003343,0.00011266,-0.0001383,0,-0.066
68,7,2,C1,2.32,2.33,-695.4528598,-0.00000036,-0.00000041,0.00000047,0,0
68,7,6,C1,1.07,2.19,-695.4576671,0.00001273,0.00001642,-0.00001915,0,-0.004
68,9,1,C1,1.07,2.33,-695.4597748,0.00000454,0.00000559,-0.00000606,0,-0.001
68,9,2,C1,1.07,2.33,-695.4591125,-0.00000168,-0.00000201,0.00000152,0,0
68,9,5,C1,1.07,1.07,-695.4691154,-0.00008175,0.00003417,-0.0000582,0,-0.088
68,9,6,C1,1.07,1.07,-695.4638491,-0.00013889,-0.00015662,0.00018394,0,0.028
68,10,1,C1,1.07,2.33,-695.4587758,-0.00000608,-0.00000511,0.00000637,0,0
68,10,2,C1,1.07,2.33,-695.4582579,0.00000399,0.00000512,-0.00000564,0,-0.001
68,10,5,C1,1.07,1.07,-695.4642983,-0.00011232,-0.00004509,0.00007204,0,-0.025
68,10,6,C1,1.07,1.07,-695.4671881,-0.00007961,0.00003423,-0.00006438,0,-0.09
68,10,9,C1,1.07,1.07,-695.4638269,0.00003969,0.0001213,-0.00014758,0,-0.068
68,11,6,C1,1.07,2.32,-695.457549,-0.00000442,-0.00000393,0.00000452,0,0
68,11,10,C1,1.07,2.19,-695.4575094,-0.00001757,-0.00002036,0.00002383,0,0.004
68,13,1,C1,2.33,2.33,-695.4556215,0.00000035,0.00000041,-0.00000046,0,0
68,13,2,C1,2.33,2.33,-695.4550172,-0.00000022,-0.00000026,0.00000026,0,0
68,13,5,C1,1.07,2.33,-695.4609689,0.00000415,0.00000522,-0.00000615,0,-0.001
68,13,6,C1,1.07,2.33,-695.4596889,-0.0000043,-0.00000497,0.00000554,0,0.001
68,13,9,C1,1.07,1.18,-695.4645959,-0.00007415,-0.00001052,0.00001555,0,-0.037
